Error_Code;Error_Start_Time;Error_End_Time;message;Duration;device
1005;2024-11-05 05:29:17.33;2024-11-05 05:59:31.09;Yaw Wind Speed LowYawEnable;1813.75999999046;E10
1002;2024-11-05 10:39:03.41;2024-11-05 10:41:52.01;MET Wind Speed LowStartCondition;168.599999904633;E10
1005;2024-11-05 10:41:03.45;2024-11-05 10:41:52.05;Yaw Wind Speed LowYawEnable;48.5999999046326;E10
1002;2024-11-05 11:10:03.33;2024-11-05 11:22:49.05;MET Wind Speed LowStartCondition;765.72000002861;E10
1005;2024-11-05 11:12:03.37;2024-11-05 11:22:49.09;Yaw Wind Speed LowYawEnable;645.72000002861;E10
1002;2024-11-05 11:32:59.33;2024-11-05 11:54:28.01;MET Wind Speed LowStartCondition;1288.68000006676;E10
1005;2024-11-05 11:34:59.37;2024-11-05 11:54:28.05;Yaw Wind Speed LowYawEnable;1168.68000006676;E10
1002;2024-11-05 13:20:14.09;2024-11-05 19:09:25.01;MET Wind Speed LowStartCondition;20950.9200000763;E10
1005;2024-11-05 13:22:14.13;2024-11-05 19:09:25.05;Yaw Wind Speed LowYawEnable;20830.9199998379;E10
1002;2024-11-05 19:22:18.93;2024-11-05 23:56:31.05;MET Wind Speed LowStartCondition;16452.1199998856;E10
1005;2024-11-05 19:24:18.97;2024-11-05 23:56:31.09;Yaw Wind Speed LowYawEnable;16332.1199998856;E10
1002;2024-11-06 00:13:28.05;2024-11-06 00:27:28.01;MET Wind Speed LowStartCondition;839.960000038147;E10
1005;2024-11-06 00:15:28.09;2024-11-06 00:27:28.05;Yaw Wind Speed LowYawEnable;719.960000038147;E10
1002;2024-11-06 01:05:43.65;2024-11-06 01:30:28.01;MET Wind Speed LowStartCondition;1484.3599998951;E10
1005;2024-11-06 01:07:43.69;2024-11-06 01:30:28.05;Yaw Wind Speed LowYawEnable;1364.3599998951;E10
1002;2024-11-06 02:13:26.65;2024-11-06 02:21:28.01;MET Wind Speed LowStartCondition;481.359999895096;E10
1005;2024-11-06 02:15:26.69;2024-11-06 02:21:28.05;Yaw Wind Speed LowYawEnable;361.359999895096;E10
1002;2024-11-06 03:20:51.13;2024-11-06 04:38:19.01;MET Wind Speed LowStartCondition;4647.87999987602;E10
1005;2024-11-06 03:22:51.17;2024-11-06 04:38:19.05;Yaw Wind Speed LowYawEnable;4527.87999987602;E10
1002;2024-11-06 04:48:40.29;2024-11-06 05:22:07.01;MET Wind Speed LowStartCondition;2006.72000002861;E10
1005;2024-11-06 04:50:40.33;2024-11-06 05:22:07.05;Yaw Wind Speed LowYawEnable;1886.72000002861;E10
1002;2024-11-06 05:37:23.89;2024-11-06 06:02:25.01;MET Wind Speed LowStartCondition;1501.11999988556;E10
1005;2024-11-06 05:39:23.93;2024-11-06 06:02:25.05;Yaw Wind Speed LowYawEnable;1381.11999988556;E10
1002;2024-11-06 07:23:06.85;2024-11-06 07:55:01.01;MET Wind Speed LowStartCondition;1914.16000008583;E10
1005;2024-11-06 07:25:06.89;2024-11-06 07:55:01.05;Yaw Wind Speed LowYawEnable;1794.15999984741;E10
1002;2024-11-06 09:05:52.41;2024-11-06 09:19:49.05;MET Wind Speed LowStartCondition;836.639999866486;E10
1005;2024-11-06 09:07:52.45;2024-11-06 09:19:49.09;Yaw Wind Speed LowYawEnable;716.639999866486;E10
1002;2024-11-06 10:10:00.57;2024-11-06 10:20:07.01;MET Wind Speed LowStartCondition;606.44000005722;E10
1005;2024-11-06 10:12:00.61;2024-11-06 10:20:07.05;Yaw Wind Speed LowYawEnable;486.44000005722;E10
1002;2024-11-06 10:30:17.25;2024-11-06 11:11:28.01;MET Wind Speed LowStartCondition;2470.75999999046;E10
1008;2024-11-06 10:30:52.25;2024-11-06 10:30:58.05;PIT Safety test;5.79999995231628;E10
431;2024-11-06 10:30:59.17;2024-11-06 10:34:00.05;Yaw HydBrk Test Active;180.879999876022;E10
270;2024-11-06 10:30:59.21;2024-11-06 10:34:00.09;ROTB Test Activ;180.879999876022;E10
1005;2024-11-06 10:32:17.29;2024-11-06 11:11:28.05;Yaw Wind Speed LowYawEnable;2350.75999999046;E10
1002;2024-11-06 11:47:47.73;2024-11-06 11:58:37.01;MET Wind Speed LowStartCondition;649.27999997139;E10
1005;2024-11-06 11:49:47.77;2024-11-06 11:58:37.05;Yaw Wind Speed LowYawEnable;529.27999997139;E10
1002;2024-11-06 12:12:52.85;2024-11-06 12:23:07.01;MET Wind Speed LowStartCondition;614.160000085831;E10
1005;2024-11-06 12:14:52.89;2024-11-06 12:23:07.05;Yaw Wind Speed LowYawEnable;494.159999847412;E10
1002;2024-11-06 14:32:15.93;2024-11-06 14:35:16.01;MET Wind Speed LowStartCondition;180.079999923706;E10
1005;2024-11-06 14:34:15.97;2024-11-06 14:35:16.05;Yaw Wind Speed LowYawEnable;60.0799999237061;E10
1002;2024-11-06 14:45:17.25;2024-11-06 14:59:43.01;MET Wind Speed LowStartCondition;865.759999990463;E10
1005;2024-11-06 14:47:17.29;2024-11-06 14:59:43.05;Yaw Wind Speed LowYawEnable;745.759999990463;E10
1002;2024-11-06 16:31:01.85;2024-11-06 16:37:13.01;MET Wind Speed LowStartCondition;371.160000085831;E10
1005;2024-11-06 16:33:01.89;2024-11-06 16:37:13.05;Yaw Wind Speed LowYawEnable;251.159999847412;E10
1002;2024-11-06 17:19:50.17;2024-11-06 17:28:52.01;MET Wind Speed LowStartCondition;541.839999914169;E10
1005;2024-11-06 17:21:50.21;2024-11-06 17:28:52.05;Yaw Wind Speed LowYawEnable;421.839999914169;E10
1002;2024-11-06 18:11:11.77;2024-11-06 18:15:37.01;MET Wind Speed LowStartCondition;265.240000009537;E10
1005;2024-11-06 18:13:11.81;2024-11-06 18:15:37.05;Yaw Wind Speed LowYawEnable;145.240000009537;E10
1002;2024-11-06 21:13:15.97;2024-11-06 21:19:19.05;MET Wind Speed LowStartCondition;363.079999923706;E10
1005;2024-11-06 21:15:16.01;2024-11-06 21:19:19.09;Yaw Wind Speed LowYawEnable;243.079999923706;E10
1002;2024-11-07 00:55:34.89;2024-11-07 00:58:22.01;MET Wind Speed LowStartCondition;167.119999885559;E10
1005;2024-11-07 00:57:34.93;2024-11-07 00:58:22.05;Yaw Wind Speed LowYawEnable;47.1199998855591;E10
1002;2024-11-07 04:47:52.81;2024-11-07 04:53:49.01;MET Wind Speed LowStartCondition;356.200000047684;E10
1005;2024-11-07 04:49:52.85;2024-11-07 04:53:49.05;Yaw Wind Speed LowYawEnable;236.200000047684;E10
1002;2024-11-07 12:31:52.21;2024-11-07 12:34:43.01;MET Wind Speed LowStartCondition;170.799999952316;E10
1008;2024-11-07 12:32:28.13;2024-11-07 12:32:33.93;PIT Safety test;5.79999995231628;E10
1005;2024-11-07 12:33:52.25;2024-11-07 12:34:43.05;Yaw Wind Speed LowYawEnable;50.7999999523163;E10
1002;2024-11-08 06:03:19.41;2024-11-08 06:11:13.01;MET Wind Speed LowStartCondition;473.599999904633;E10
1005;2024-11-08 06:05:19.45;2024-11-08 06:11:13.05;Yaw Wind Speed LowYawEnable;353.599999904633;E10
1002;2024-11-08 06:21:23.29;2024-11-08 06:29:19.01;MET Wind Speed LowStartCondition;475.72000002861;E10
1005;2024-11-08 06:23:23.33;2024-11-08 06:29:19.05;Yaw Wind Speed LowYawEnable;355.72000002861;E10
6;2024-11-08 10:14:25.81;2024-11-08 11:51:20.2;HMI WTG Manual Stop;5814.3900001049;E10
1006;2024-11-08 10:14:25.85;2024-11-08 10:16:38.13;HMI Yaw ManualControl;132.280000209808;E10
4102;2024-11-08 10:14:30.81;2024-11-08 10:16:38.09;HMI SIS WTG local mode active;127.27999997139;E10
431;2024-11-08 10:15:00.77;2024-11-08 10:17:33.45;Yaw HydBrk Test Active;152.680000066757;E10
270;2024-11-08 10:15:00.81;2024-11-08 10:17:33.49;ROTB Test Activ;152.680000066757;E10
4103;2024-11-08 10:16:43.09;2024-11-08 10:16:54.85;HMI SIS WTG stopped and blocked;11.7599999904633;E10
1006;2024-11-08 10:16:54.89;2024-11-08 10:19:31.25;HMI Yaw ManualControl;156.359999895096;E10
4102;2024-11-08 10:16:59.85;2024-11-08 10:19:31.21;HMI SIS WTG local mode active;151.360000133514;E10
4103;2024-11-08 10:19:36.25;2024-11-08 10:27:50.45;HMI SIS WTG stopped and blocked;494.200000047684;E10
1006;2024-11-08 10:27:50.49;2024-11-08 10:32:30.41;HMI Yaw ManualControl;279.920000076294;E10
4102;2024-11-08 10:27:55.45;2024-11-08 10:32:30.37;HMI SIS WTG local mode active;274.919999837875;E10
1006;2024-11-08 10:32:32.49;2024-11-08 10:33:55.65;HMI Yaw ManualControl;83.1600000858307;E10
4102;2024-11-08 10:32:37.45;2024-11-08 10:33:55.61;HMI SIS WTG local mode active;78.1599998474121;E10
1006;2024-11-08 10:33:58.49;2024-11-08 10:33:59.13;HMI Yaw ManualControl;0.640000104904175;E10
1006;2024-11-08 10:34:01.45;2024-11-08 11:51:05.08;HMI Yaw ManualControl;4623.62999987602;E10
4102;2024-11-08 10:34:06.41;2024-11-08 11:51:05.04;HMI SIS WTG local mode active;4618.62999987602;E10
1581;2024-11-08 10:36:23.47;2024-11-08 10:36:24.55;PLC TimeStep;1.07999992370605;E10
1581;2024-11-08 10:38:58.12;2024-11-08 10:38:59.2;PLC TimeStep;1.08000016212463;E10
1002;2024-11-08 11:35:06;2024-11-08 11:37:30;MET Wind Speed LowStartCondition;144;E10
1005;2024-11-08 11:37:06.04;2024-11-08 11:37:30.04;Yaw Wind Speed LowYawEnable;24;E10
1006;2024-11-08 11:51:10;2024-11-08 11:51:20.24;HMI Yaw ManualControl;10.2400000095367;E10
4102;2024-11-08 11:51:14.96;2024-11-08 11:51:35.4;HMI SIS WTG local mode active;20.4400000572205;E10
0;2024-11-08 11:51:21.68;2024-11-08 18:01:39;WTG System ok;22217.3199999332;E10
431;2024-11-08 11:51:21.76;2024-11-08 11:54:01.6;Yaw HydBrk Test Active;159.839999914169;E10
270;2024-11-08 11:51:21.8;2024-11-08 11:54:01.64;ROTB Test Activ;159.840000152588;E10
1002;2024-11-08 15:59:03.16;2024-11-08 16:04:10;MET Wind Speed LowStartCondition;306.839999914169;E10
1005;2024-11-08 16:01:03.2;2024-11-08 16:04:10.04;Yaw Wind Speed LowYawEnable;186.839999914169;E10
1002;2024-11-08 16:59:35;2024-11-08 17:12:36;MET Wind Speed LowStartCondition;781;E10
1005;2024-11-08 17:01:35.04;2024-11-08 17:12:36.04;Yaw Wind Speed LowYawEnable;661;E10
1002;2024-11-08 17:43:07.32;2024-11-08 17:50:21;MET Wind Speed LowStartCondition;433.680000066757;E10
1005;2024-11-08 17:45:07.36;2024-11-08 17:50:21.04;Yaw Wind Speed LowYawEnable;313.680000066757;E10
1002;2024-11-08 18:00:52.84;2024-11-08 18:12:27;MET Wind Speed LowStartCondition;694.160000085831;E10
1003;2024-11-08 18:01:39;2024-11-08 18:11:59.28;Yaw CableRewind;620.27999997139;E10
1002;2024-11-08 18:51:19.4;2024-11-08 18:55:06;MET Wind Speed LowStartCondition;226.599999904633;E10
1005;2024-11-08 18:53:19.44;2024-11-08 18:55:06.04;Yaw Wind Speed LowYawEnable;106.599999904633;E10
1002;2024-11-08 19:29:42.32;2024-11-08 19:34:21;MET Wind Speed LowStartCondition;278.680000066757;E10
1005;2024-11-08 19:31:42.36;2024-11-08 19:34:21.04;Yaw Wind Speed LowYawEnable;158.680000066757;E10
1002;2024-11-08 20:19:17.84;2024-11-08 20:23:45;MET Wind Speed LowStartCondition;267.160000085831;E10
1005;2024-11-08 20:21:17.88;2024-11-08 20:23:45.04;Yaw Wind Speed LowYawEnable;147.159999847412;E10
1002;2024-11-08 21:19:47.84;2024-11-08 21:22:36;MET Wind Speed LowStartCondition;168.160000085831;E10
1005;2024-11-08 21:21:47.88;2024-11-08 21:22:36.04;Yaw Wind Speed LowYawEnable;48.1599998474121;E10
1002;2024-11-08 23:19:07.96;2024-11-08 23:25:24;MET Wind Speed LowStartCondition;376.039999961853;E10
1005;2024-11-08 23:21:08;2024-11-08 23:25:24.04;Yaw Wind Speed LowYawEnable;256.039999961853;E10
1002;2024-11-08 23:49:46.68;2024-11-09 00:01:45;MET Wind Speed LowStartCondition;718.319999933243;E10
1005;2024-11-08 23:51:46.72;2024-11-09 00:01:45.04;Yaw Wind Speed LowYawEnable;598.319999933243;E10
1002;2024-11-09 00:18:49.08;2024-11-09 00:21:30;MET Wind Speed LowStartCondition;160.920000076294;E10
1005;2024-11-09 00:20:49.12;2024-11-09 00:21:30.04;Yaw Wind Speed LowYawEnable;40.9200000762939;E10
1002;2024-11-09 00:49:23.88;2024-11-09 00:59:00;MET Wind Speed LowStartCondition;576.119999885559;E10
1005;2024-11-09 00:51:23.92;2024-11-09 00:59:00.04;Yaw Wind Speed LowYawEnable;456.119999885559;E10
1002;2024-11-09 01:09:10.28;2024-11-09 01:12:18;MET Wind Speed LowStartCondition;187.72000002861;E10
1005;2024-11-09 01:11:10.32;2024-11-09 01:12:18.04;Yaw Wind Speed LowYawEnable;67.7200000286102;E10
1002;2024-11-09 01:22:28.24;2024-11-09 08:51:30;MET Wind Speed LowStartCondition;26941.7599999905;E10
1005;2024-11-09 01:24:28.28;2024-11-09 08:51:30.04;Yaw Wind Speed LowYawEnable;26821.7599999905;E10
1002;2024-11-09 09:28:26.6;2024-11-09 09:37:00;MET Wind Speed LowStartCondition;513.400000095367;E10
1005;2024-11-09 09:30:26.64;2024-11-09 09:37:00.04;Yaw Wind Speed LowYawEnable;393.399999856949;E10
1002;2024-11-09 09:52:39.56;2024-11-10 07:54:30;MET Wind Speed LowStartCondition;79310.4400000572;E10
1005;2024-11-09 09:54:39.6;2024-11-10 07:54:30.04;Yaw Wind Speed LowYawEnable;79190.4400000572;E10
1002;2024-11-10 07:57:30;2024-11-10 08:03:15;MET Wind Speed LowStartCondition;345;E10
1005;2024-11-10 07:59:30.04;2024-11-10 08:03:15.04;Yaw Wind Speed LowYawEnable;225;E10
1002;2024-11-10 08:13:22.4;2024-11-10 09:22:42;MET Wind Speed LowStartCondition;4159.59999990463;E10
1005;2024-11-10 08:15:22.44;2024-11-10 09:22:42.04;Yaw Wind Speed LowYawEnable;4039.59999990463;E10
1002;2024-11-10 14:54:57.4;2024-11-10 15:04:15;MET Wind Speed LowStartCondition;557.599999904633;E10
1005;2024-11-10 14:56:57.44;2024-11-10 15:04:15.04;Yaw Wind Speed LowYawEnable;437.599999904633;E10
1002;2024-11-10 15:14:25.24;2024-11-10 15:34:31;MET Wind Speed LowStartCondition;1205.75999999046;E10
1005;2024-11-10 15:16:25.28;2024-11-10 15:34:31.04;Yaw Wind Speed LowYawEnable;1085.75999999046;E10
1002;2024-11-10 18:06:23.44;2024-11-10 18:31:43;MET Wind Speed LowStartCondition;1519.55999994278;E10
1005;2024-11-10 18:08:23.48;2024-11-10 18:31:43.04;Yaw Wind Speed LowYawEnable;1399.55999994278;E10
1002;2024-11-10 22:36:57.44;2024-11-10 22:58:01;MET Wind Speed LowStartCondition;1263.55999994278;E10
1008;2024-11-10 22:37:33.48;2024-11-10 22:37:39.28;PIT Safety test;5.79999995231628;E10
1301;2024-11-10 22:37:40.04;2024-11-10 22:38:15.36;Vib SensorTest aktiv;35.3199999332428;E10
1005;2024-11-10 22:38:57.48;2024-11-10 22:58:01.04;Yaw Wind Speed LowYawEnable;1143.55999994278;E10
1002;2024-11-10 23:08:11.24;2024-11-11 01:10:06;MET Wind Speed LowStartCondition;7314.75999999046;E10
1005;2024-11-10 23:10:11.28;2024-11-11 01:10:06.04;Yaw Wind Speed LowYawEnable;7194.75999999046;E10
1002;2024-11-11 02:42:17.08;2024-11-11 02:52:33;MET Wind Speed LowStartCondition;615.920000076294;E10
1005;2024-11-11 02:44:17.12;2024-11-11 02:52:33.04;Yaw Wind Speed LowYawEnable;495.920000076294;E10
1002;2024-11-13 15:32:28.04;2024-11-13 15:44:51;MET Wind Speed LowStartCondition;742.960000038147;E10
1008;2024-11-13 15:33:03.68;2024-11-13 15:33:09.48;PIT Safety test;5.79999995231628;E10
1005;2024-11-13 15:34:28.08;2024-11-13 15:44:51.04;Yaw Wind Speed LowYawEnable;622.960000038147;E10
1002;2024-11-13 18:17:10.68;2024-11-13 18:22:06;MET Wind Speed LowStartCondition;295.319999933243;E10
1005;2024-11-13 18:19:10.72;2024-11-13 18:22:06.04;Yaw Wind Speed LowYawEnable;175.319999933243;E10
1002;2024-11-13 18:32:16.28;2024-11-13 19:16:09;MET Wind Speed LowStartCondition;2632.72000002861;E10
1005;2024-11-13 18:34:16.32;2024-11-13 19:16:09.04;Yaw Wind Speed LowYawEnable;2512.72000002861;E10
1002;2024-11-13 19:26:39.72;2024-11-13 19:32:21;MET Wind Speed LowStartCondition;341.27999997139;E10
1005;2024-11-13 19:28:39.76;2024-11-13 19:32:21.04;Yaw Wind Speed LowYawEnable;221.27999997139;E10
1002;2024-11-13 20:18:14.6;2024-11-13 21:24:06;MET Wind Speed LowStartCondition;3951.40000009537;E10
1005;2024-11-13 20:20:14.64;2024-11-13 21:24:06.04;Yaw Wind Speed LowYawEnable;3831.39999985695;E10
1002;2024-11-13 21:34:29.72;2024-11-13 23:05:51;MET Wind Speed LowStartCondition;5481.27999997139;E10
1005;2024-11-13 21:36:29.76;2024-11-13 23:05:51.04;Yaw Wind Speed LowYawEnable;5361.27999997139;E10
1002;2024-11-14 01:13:03.68;2024-11-14 01:15:45;MET Wind Speed LowStartCondition;161.319999933243;E10
1005;2024-11-14 01:15:03.72;2024-11-14 01:15:45.04;Yaw Wind Speed LowYawEnable;41.3199999332428;E10
1002;2024-11-14 04:39:11.08;2024-11-14 05:06:24;MET Wind Speed LowStartCondition;1632.92000007629;E10
1005;2024-11-14 04:41:11.12;2024-11-14 05:06:24.04;Yaw Wind Speed LowYawEnable;1512.92000007629;E10
1002;2024-11-14 06:23:15.2;2024-11-14 06:48:21;MET Wind Speed LowStartCondition;1505.79999995232;E10
1005;2024-11-14 06:25:15.24;2024-11-14 06:48:21.04;Yaw Wind Speed LowYawEnable;1385.79999995232;E10
1002;2024-11-14 07:33:47.48;2024-11-14 07:36:36;MET Wind Speed LowStartCondition;168.519999980927;E10
1005;2024-11-14 07:35:47.52;2024-11-14 07:36:36.04;Yaw Wind Speed LowYawEnable;48.5199999809265;E10
1002;2024-11-14 08:50:44.12;2024-11-14 08:56:36;MET Wind Speed LowStartCondition;351.880000114441;E10
1005;2024-11-14 08:52:44.16;2024-11-14 08:56:36.04;Yaw Wind Speed LowYawEnable;231.879999876022;E10
1002;2024-11-14 09:06:46.28;2024-11-14 10:02:12;MET Wind Speed LowStartCondition;3325.72000002861;E10
1005;2024-11-14 09:08:46.32;2024-11-14 10:02:12.04;Yaw Wind Speed LowYawEnable;3205.72000002861;E10
1002;2024-11-14 10:40:38.68;2024-11-14 11:12:36;MET Wind Speed LowStartCondition;1917.31999993324;E10
1005;2024-11-14 10:42:38.72;2024-11-14 11:12:36.04;Yaw Wind Speed LowYawEnable;1797.31999993324;E10
1002;2024-11-14 12:01:55;2024-11-14 12:10:48;MET Wind Speed LowStartCondition;533;E10
1008;2024-11-14 12:02:30.64;2024-11-14 12:02:36.44;PIT Safety test;5.79999995231628;E10
431;2024-11-14 12:02:37.56;2024-11-14 12:05:34.12;Yaw HydBrk Test Active;176.55999994278;E10
270;2024-11-14 12:02:37.6;2024-11-14 12:05:34.16;ROTB Test Activ;176.560000181198;E10
1005;2024-11-14 12:03:55.04;2024-11-14 12:10:48.04;Yaw Wind Speed LowYawEnable;413;E10
1002;2024-11-14 12:31:00.68;2024-11-14 12:58:18;MET Wind Speed LowStartCondition;1637.31999993324;E10
1005;2024-11-14 12:33:00.72;2024-11-14 12:58:18.04;Yaw Wind Speed LowYawEnable;1517.31999993324;E10
1002;2024-11-14 13:08:28.28;2024-11-14 13:19:15;MET Wind Speed LowStartCondition;646.72000002861;E10
1005;2024-11-14 13:10:28.32;2024-11-14 13:19:15.04;Yaw Wind Speed LowYawEnable;526.72000002861;E10
1002;2024-11-14 13:38:03.92;2024-11-14 14:07:31;MET Wind Speed LowStartCondition;1767.07999992371;E10
1005;2024-11-14 13:40:03.96;2024-11-14 14:07:31.04;Yaw Wind Speed LowYawEnable;1647.07999992371;E10
1002;2024-11-14 14:48:57.28;2024-11-14 14:55:57;MET Wind Speed LowStartCondition;419.72000002861;E10
1005;2024-11-14 14:50:57.32;2024-11-14 14:55:57.04;Yaw Wind Speed LowYawEnable;299.72000002861;E10
1002;2024-11-15 00:53:23.16;2024-11-15 00:57:09;MET Wind Speed LowStartCondition;225.839999914169;E10
1005;2024-11-15 00:55:23.2;2024-11-15 00:57:09.04;Yaw Wind Speed LowYawEnable;105.839999914169;E10
1002;2024-11-15 01:14:12.6;2024-11-15 01:18:21;MET Wind Speed LowStartCondition;248.400000095367;E10
1005;2024-11-15 01:16:12.64;2024-11-15 01:18:21.04;Yaw Wind Speed LowYawEnable;128.399999856949;E10
1002;2024-11-15 01:28:31.24;2024-11-15 01:42:57;MET Wind Speed LowStartCondition;865.759999990463;E10
1005;2024-11-15 01:30:31.28;2024-11-15 01:42:57.04;Yaw Wind Speed LowYawEnable;745.759999990463;E10
1002;2024-11-15 03:58:26.76;2024-11-15 04:08:09;MET Wind Speed LowStartCondition;582.240000009537;E10
1005;2024-11-15 04:00:26.8;2024-11-15 04:08:09.04;Yaw Wind Speed LowYawEnable;462.240000009537;E10
1002;2024-11-15 04:46:08.84;2024-11-15 04:52:28;MET Wind Speed LowStartCondition;379.160000085831;E10
1005;2024-11-15 04:48:08.88;2024-11-15 04:52:28.04;Yaw Wind Speed LowYawEnable;259.159999847412;E10
1002;2024-11-15 05:34:20.12;2024-11-15 05:37:06;MET Wind Speed LowStartCondition;165.880000114441;E10
1005;2024-11-15 05:36:20.16;2024-11-15 05:37:06.04;Yaw Wind Speed LowYawEnable;45.8799998760223;E10
1002;2024-11-15 06:40:19.08;2024-11-15 06:43:00;MET Wind Speed LowStartCondition;160.920000076294;E10
1005;2024-11-15 06:42:19.12;2024-11-15 06:43:00.04;Yaw Wind Speed LowYawEnable;40.9200000762939;E10
1002;2024-11-15 06:53:10.28;2024-11-15 08:05:03;MET Wind Speed LowStartCondition;4312.72000002861;E10
1005;2024-11-15 06:55:10.32;2024-11-15 08:05:03.04;Yaw Wind Speed LowYawEnable;4192.72000002861;E10
1002;2024-11-15 08:15:13.24;2024-11-15 15:39:21;MET Wind Speed LowStartCondition;26647.7599999905;E10
1005;2024-11-15 08:17:13.28;2024-11-15 15:39:21.04;Yaw Wind Speed LowYawEnable;26527.7599999905;E10
1002;2024-11-15 15:50:54.84;2024-11-15 18:59:36;MET Wind Speed LowStartCondition;11321.1600000858;E10
1003;2024-11-15 15:50:54.88;2024-11-15 16:01:01.28;Yaw CableRewind;606.399999856949;E10
0;2024-11-15 16:01:01.32;2024-11-28 11:58:40.96;WTG System ok;1108659.6400001;E10
1005;2024-11-15 16:03:01.32;2024-11-15 18:59:36.04;Yaw Wind Speed LowYawEnable;10594.7200000286;E10
1002;2024-11-15 20:07:42.16;2024-11-15 20:54:15;MET Wind Speed LowStartCondition;2792.83999991417;E10
1005;2024-11-15 20:09:42.2;2024-11-15 20:54:15.04;Yaw Wind Speed LowYawEnable;2672.83999991417;E10
1002;2024-11-15 21:36:57.32;2024-11-15 21:49:36;MET Wind Speed LowStartCondition;758.680000066757;E10
1005;2024-11-15 21:38:57.36;2024-11-15 21:49:36.04;Yaw Wind Speed LowYawEnable;638.680000066757;E10
1002;2024-11-15 23:19:47.84;2024-11-15 23:22:30;MET Wind Speed LowStartCondition;162.160000085831;E10
1005;2024-11-15 23:21:47.88;2024-11-15 23:22:30.04;Yaw Wind Speed LowYawEnable;42.1599998474121;E10
1002;2024-11-15 23:40:08.4;2024-11-15 23:59:27;MET Wind Speed LowStartCondition;1158.59999990463;E10
1005;2024-11-15 23:42:08.44;2024-11-15 23:59:27.04;Yaw Wind Speed LowYawEnable;1038.59999990463;E10
1002;2024-11-16 00:10:37.64;2024-11-16 00:48:48;MET Wind Speed LowStartCondition;2290.3599998951;E10
1005;2024-11-16 00:12:37.68;2024-11-16 00:48:48.04;Yaw Wind Speed LowYawEnable;2170.3599998951;E10
1002;2024-11-16 01:26:53.28;2024-11-16 03:14:40;MET Wind Speed LowStartCondition;6466.72000002861;E10
1005;2024-11-16 01:28:53.32;2024-11-16 03:14:40.04;Yaw Wind Speed LowYawEnable;6346.72000002861;E10
1002;2024-11-16 03:25:56.92;2024-11-16 05:48:51;MET Wind Speed LowStartCondition;8574.07999992371;E10
1005;2024-11-16 03:27:56.96;2024-11-16 05:48:51.04;Yaw Wind Speed LowYawEnable;8454.07999992371;E10
1002;2024-11-16 07:16:31.36;2024-11-16 07:25:43;MET Wind Speed LowStartCondition;551.640000104904;E10
1005;2024-11-16 07:18:31.4;2024-11-16 07:25:43.04;Yaw Wind Speed LowYawEnable;431.639999866486;E10
1002;2024-11-16 10:35:22.36;2024-11-16 10:52:34;MET Wind Speed LowStartCondition;1031.6400001049;E10
1005;2024-11-16 10:37:22.4;2024-11-16 10:52:34.04;Yaw Wind Speed LowYawEnable;911.639999866486;E10
1008;2024-11-17 20:37:56.12;2024-11-17 20:38:33.36;PIT Safety test;37.2400000095367;E10
1301;2024-11-17 20:38:34.08;2024-11-17 20:39:09.44;Vib SensorTest aktiv;35.3600001335144;E10
1002;2024-11-18 11:55:20.12;2024-11-18 12:01:34;MET Wind Speed LowStartCondition;373.880000114441;E10
1008;2024-11-18 11:55:55.92;2024-11-18 11:56:01.72;PIT Safety test;5.79999995231628;E10
1005;2024-11-18 11:57:20.16;2024-11-18 12:01:34.04;Yaw Wind Speed LowYawEnable;253.879999876022;E10
1002;2024-11-18 12:45:36.28;2024-11-18 12:49:24;MET Wind Speed LowStartCondition;227.72000002861;E10
1005;2024-11-18 12:47:36.32;2024-11-18 12:49:24.04;Yaw Wind Speed LowYawEnable;107.72000002861;E10
1002;2024-11-18 13:10:26;2024-11-18 13:18:57;MET Wind Speed LowStartCondition;511;E10
1005;2024-11-18 13:12:26.04;2024-11-18 13:18:57.04;Yaw Wind Speed LowYawEnable;391;E10
1002;2024-11-18 13:29:07.24;2024-11-18 17:37:15;MET Wind Speed LowStartCondition;14887.7599999905;E10
1005;2024-11-18 13:31:07.28;2024-11-18 17:37:15.04;Yaw Wind Speed LowYawEnable;14767.7599999905;E10
1002;2024-11-18 18:01:41.48;2024-11-18 18:22:22;MET Wind Speed LowStartCondition;1240.51999998093;E10
1005;2024-11-18 18:03:41.52;2024-11-18 18:22:22.04;Yaw Wind Speed LowYawEnable;1120.51999998093;E10
1008;2024-11-21 10:05:06.68;2024-11-21 10:05:42.04;PIT Safety test;35.3599998950958;E10
431;2024-11-21 10:05:43.16;2024-11-21 10:08:07.56;Yaw HydBrk Test Active;144.399999856949;E10
270;2024-11-21 10:05:43.2;2024-11-21 10:08:07.6;ROTB Test Activ;144.399999856949;E10
1008;2024-11-24 18:38:42.48;2024-11-24 18:39:15.52;PIT Safety test;33.039999961853;E10
1301;2024-11-24 18:39:16.24;2024-11-24 18:39:51.56;Vib SensorTest aktiv;35.3199999332428;E10
1002;2024-11-28 04:28:59.24;2024-11-28 04:39:51;MET Wind Speed LowStartCondition;651.759999990463;E10
1008;2024-11-28 04:29:35.04;2024-11-28 04:29:40.84;PIT Safety test;5.79999995231628;E10
431;2024-11-28 04:29:41.96;2024-11-28 04:32:32.04;Yaw HydBrk Test Active;170.079999923706;E10
270;2024-11-28 04:29:42;2024-11-28 04:32:32.08;ROTB Test Activ;170.079999923706;E10
1005;2024-11-28 04:30:59.28;2024-11-28 04:39:51.04;Yaw Wind Speed LowYawEnable;531.759999990463;E10
